id,pricing_category
T0005775562,2.0
T0005817843,2.0
T0005786048,2.0
T0005764563,2.0
T0005790521,2.0
T0005787671,3.0
T0005706091,3.0
T0005726923,1.0
T0005710728,2.0
T0005841135,1.0
T0005698725,2.0
T0005835359,2.0
T0005799895,2.0
T0005694438,1.0
T0005708210,2.0
T0005856088,2.0
T0005725240,3.0
T0005896309,1.0
T0005802753,2.0
T0005739541,2.0
T0005722355,2.0
T0005907417,3.0
T0005876594,3.0
T0005783046,3.0
T0005793984,1.0
T0005840491,1.0
T0005716451,1.0
T0005758677,2.0
T0005845352,3.0
T0005801126,3.0
T0005703497,3.0
T0005759472,1.0
T0005786807,2.0
T0005831044,3.0
T0005894030,1.0
T0005790678,2.0
T0005794998,2.0
T0005767438,2.0
T0005730066,2.0
T0005784035,3.0
T0005812252,3.0
T0005736470,2.0
T0005690193,3.0
T0005907566,1.0
T0005899765,2.0
T0005744240,3.0
T0005855405,3.0
T0005858682,2.0
T0005761196,3.0
T0005854792,3.0
T0005728979,2.0
T0005702064,2.0
T0005745572,2.0
T0005883467,2.0
T0005817999,1.0
T0005776495,3.0
T0005717454,1.0
T0005859278,1.0
T0005789618,3.0
T0005733172,3.0
T0005803571,3.0
T0005840030,2.0
T0005886756,2.0
T0005904745,2.0
T0005718952,2.0
T0005847321,2.0
T0005720232,2.0
T0005848749,2.0
T0005718098,3.0
T0005894510,3.0
T0005698820,2.0
T0005796200,2.0
T0005832307,2.0
T0005755124,2.0
T0005786350,3.0
T0005791511,2.0
T0005825396,3.0
T0005904222,2.0
T0005841392,3.0
T0005876556,2.0
T0005724604,3.0
T0005799723,3.0
T0005720084,2.0
T0005731395,3.0
T0005818856,3.0
T0005720846,2.0
T0005734297,2.0
T0005852085,2.0
T0005729884,3.0
T0005847033,2.0
T0005795528,2.0
T0005887802,2.0
T0005783994,2.0
T0005708278,2.0
T0005737955,2.0
T0005720826,1.0
T0005842648,2.0
T0005794349,2.0
T0005878385,3.0
T0005862465,1.0
T0005819863,2.0
T0005830022,2.0
T0005832275,2.0
T0005775989,1.0
T0005834321,1.0
T0005824819,2.0
T0005766939,2.0
T0005804972,2.0
T0005772446,3.0
T0005752631,1.0
T0005884316,2.0
T0005885141,2.0
T0005764467,1.0
T0005823250,2.0
T0005706918,1.0
T0005868254,2.0
T0005754452,1.0
T0005841390,2.0
T0005765197,3.0
T0005841441,2.0
T0005788215,3.0
T0005890812,1.0
T0005859541,1.0
T0005888944,1.0
T0005743751,3.0
T0005817617,3.0
T0005753377,2.0
T0005849321,3.0
T0005821149,3.0
T0005838761,2.0
T0005824502,2.0
T0005771785,2.0
T0005863975,2.0
T0005768293,3.0
T0005792958,3.0
T0005884241,1.0
T0005738992,2.0
T0005835693,2.0
T0005810605,3.0
T0005878705,2.0
T0005741961,2.0
T0005769059,2.0
T0005890669,3.0
T0005767216,3.0
T0005863062,1.0
T0005773124,1.0
T0005880097,2.0
T0005722375,2.0
T0005783155,2.0
T0005837986,3.0
T0005706764,3.0
T0005874681,2.0
T0005774708,3.0
T0005797801,3.0
T0005839831,3.0
T0005714109,3.0
T0005725443,2.0
T0005704599,2.0
T0005699314,2.0
T0005888674,2.0
T0005864539,3.0
T0005692456,2.0
T0005888915,3.0
T0005699943,2.0
T0005708543,2.0
T0005813238,3.0
T0005832761,2.0
T0005737324,3.0
T0005830379,1.0
T0005890241,2.0
T0005805430,2.0
T0005706923,3.0
T0005844237,2.0
T0005903761,1.0
T0005811984,2.0
T0005695083,2.0
T0005798273,2.0
T0005827395,1.0
T0005792279,2.0
T0005780099,2.0
T0005900983,2.0
T0005749240,2.0
T0005774446,2.0
T0005745314,3.0
T0005786592,2.0
T0005751621,3.0
T0005827677,2.0
T0005761633,1.0
T0005703420,2.0
T0005806607,3.0
T0005733565,2.0
T0005880177,1.0
T0005759433,1.0
T0005699058,2.0
T0005712810,3.0
T0005763917,1.0
T0005717435,2.0
T0005755506,2.0
T0005864098,2.0
T0005727739,2.0
T0005773792,2.0
T0005741891,1.0
T0005831350,1.0
T0005800776,3.0
T0005842497,2.0
T0005861476,1.0
T0005778379,2.0
T0005717981,2.0
T0005748690,3.0
T0005730192,3.0
T0005699159,1.0
T0005751675,1.0
T0005755688,2.0
T0005852185,3.0
T0005750381,2.0
T0005718393,3.0
T0005756800,2.0
T0005824686,2.0
T0005833431,3.0
T0005823999,2.0
T0005759359,1.0
T0005723206,2.0
T0005856797,3.0
T0005754575,3.0
T0005882173,3.0
T0005896613,3.0
T0005798220,3.0
T0005856182,2.0
T0005820281,1.0
T0005902032,2.0
T0005789859,3.0
T0005837514,2.0
T0005855625,3.0
T0005872159,2.0
T0005882011,1.0
T0005815653,3.0
T0005864032,3.0
T0005806783,1.0
T0005866333,2.0
T0005747402,1.0
T0005809503,2.0
T0005755649,3.0
T0005735017,2.0
T0005760184,1.0
T0005768527,1.0
T0005810107,1.0
T0005756764,3.0
T0005906464,3.0
T0005863286,3.0
T0005718270,2.0
T0005717821,2.0
T0005714510,2.0
T0005753817,3.0
T0005780144,3.0
T0005751011,3.0
T0005757817,2.0
T0005748253,2.0
T0005833809,2.0
T0005700390,3.0
T0005859600,2.0
T0005875062,2.0
T0005717888,2.0
T0005904148,3.0
T0005752585,3.0
T0005837249,1.0
T0005765059,3.0
T0005828311,3.0
T0005689632,2.0
T0005897508,2.0
T0005810672,1.0
T0005866681,2.0
T0005877789,1.0
T0005867127,2.0
T0005738231,2.0
T0005901072,1.0
T0005780545,1.0
T0005894859,1.0
T0005767986,1.0
T0005693942,2.0
T0005780238,3.0
T0005845550,1.0
T0005823465,3.0
T0005886964,3.0
T0005867355,3.0
T0005775710,3.0
T0005853744,2.0
T0005714200,2.0
T0005899723,3.0
T0005781437,2.0
T0005894676,2.0
T0005798123,3.0
T0005809841,3.0
T0005696921,2.0
T0005878254,2.0
T0005814849,3.0
T0005789052,3.0
T0005776853,3.0
T0005816791,2.0
T0005906075,2.0
T0005739224,3.0
T0005892865,1.0
T0005866040,3.0
T0005874418,2.0
T0005780388,2.0
T0005798450,3.0
T0005906675,2.0
T0005895659,3.0
T0005716121,3.0
T0005695161,2.0
T0005767743,2.0
T0005844630,1.0
T0005843015,3.0
T0005796656,3.0
T0005743768,2.0
T0005702925,2.0
T0005706350,3.0
T0005800801,2.0
T0005704739,3.0
T0005820973,3.0
T0005725144,1.0
T0005750382,2.0
T0005832095,2.0
T0005762062,1.0
T0005735244,2.0
T0005817980,2.0
T0005741804,2.0
T0005744933,3.0
T0005808824,2.0
T0005907940,1.0
T0005821306,2.0
T0005764697,2.0
T0005830682,1.0
T0005892769,2.0
T0005775164,2.0
T0005907324,3.0
T0005753284,1.0
T0005750191,3.0
T0005755029,2.0
T0005749242,2.0
T0005884340,3.0
T0005886786,2.0
T0005869188,3.0
T0005819097,3.0
T0005726110,2.0
T0005865697,1.0
T0005779559,3.0
T0005719818,1.0
T0005869540,2.0
T0005779680,2.0
T0005778058,2.0
T0005828575,3.0
T0005786016,2.0
T0005840100,2.0
T0005742858,2.0
T0005773480,2.0
T0005705341,2.0
T0005752870,3.0
T0005756275,2.0
T0005727166,2.0
T0005846144,2.0
T0005774781,2.0
T0005754685,1.0
T0005795814,2.0
T0005703602,1.0
T0005727738,3.0
T0005860297,3.0
T0005800584,2.0
T0005723004,1.0
T0005736884,2.0
T0005744974,2.0
T0005849691,2.0
T0005764408,2.0
T0005802391,3.0
T0005803856,3.0
T0005767951,2.0
T0005867719,3.0
T0005859033,2.0
T0005892840,2.0
T0005895166,1.0
T0005836573,3.0
T0005780149,2.0
T0005725900,1.0
T0005833463,2.0
T0005834176,3.0
T0005843090,2.0
T0005746534,3.0
T0005815684,2.0
T0005822907,3.0
T0005705320,1.0
T0005709547,2.0
T0005806040,3.0
T0005864432,2.0
T0005766861,1.0
T0005831089,2.0
T0005822098,1.0
T0005861380,2.0
T0005826238,3.0
T0005863046,1.0
T0005780720,3.0
T0005771985,2.0
T0005817375,2.0
T0005876194,2.0
T0005763159,3.0
T0005832920,1.0
T0005873902,3.0
T0005699098,2.0
T0005723547,2.0
T0005817568,2.0
T0005810210,3.0
T0005825066,2.0
T0005906510,2.0
T0005898084,3.0
T0005711035,1.0
T0005788110,3.0
T0005697131,1.0
T0005760012,2.0
T0005721213,2.0
T0005806252,3.0
T0005706801,2.0
T0005740189,2.0
T0005887724,2.0
T0005760778,3.0
T0005707305,2.0
T0005693558,2.0
T0005713547,2.0
T0005843361,3.0
T0005826147,2.0
T0005777695,3.0
T0005721129,2.0
T0005766598,2.0
T0005760669,2.0
T0005901327,2.0
T0005798269,3.0
T0005839612,2.0
T0005783853,1.0
T0005704463,2.0
T0005884540,2.0
T0005866296,2.0
T0005807109,2.0
T0005737735,1.0
T0005889173,2.0
T0005900294,3.0
T0005760681,2.0
T0005843446,2.0
T0005880894,2.0
T0005851732,3.0
T0005731927,3.0
T0005758446,2.0
T0005795170,3.0
T0005786711,2.0
T0005851767,2.0
T0005753566,1.0
T0005726639,2.0
T0005779812,2.0
T0005725168,3.0
T0005904634,3.0
T0005850550,3.0
T0005716984,2.0
T0005907333,2.0
T0005761111,3.0
T0005853216,2.0
T0005707701,2.0
T0005785785,2.0
T0005777795,2.0
T0005899815,1.0
T0005890755,2.0
T0005843575,2.0
T0005747931,1.0
T0005782466,2.0
T0005897697,2.0
T0005813816,2.0
T0005788146,2.0
T0005852152,1.0
T0005823175,2.0
T0005748661,3.0
T0005753472,3.0
T0005756775,3.0
T0005878350,1.0
T0005833107,2.0
T0005694644,2.0
T0005817316,2.0
T0005720751,3.0
T0005814665,1.0
T0005756750,2.0
T0005813599,2.0
T0005698740,3.0
T0005762070,2.0
T0005781329,2.0
T0005881888,3.0
T0005709332,2.0
T0005699521,1.0
T0005818909,2.0
T0005802658,1.0
T0005869493,1.0
T0005885835,2.0
T0005797620,2.0
T0005901464,2.0
T0005848670,2.0
T0005831657,2.0
T0005814925,3.0
T0005896041,2.0
T0005862345,2.0
T0005809938,2.0
T0005695367,3.0
T0005869080,3.0
T0005796329,2.0
T0005760564,2.0
T0005840331,3.0
T0005750671,2.0
T0005758041,3.0
T0005882566,2.0
T0005895169,2.0
T0005768983,3.0
T0005747303,2.0
T0005787466,2.0
T0005905799,2.0
T0005888787,3.0
T0005763652,3.0
T0005773557,3.0
T0005894210,3.0
T0005867096,3.0
T0005727038,3.0
T0005845357,3.0
T0005736935,2.0
T0005800951,2.0
T0005841309,2.0
T0005700400,2.0
T0005798582,2.0
T0005798242,1.0
T0005808159,1.0
T0005707157,3.0
T0005762244,2.0
T0005849962,3.0
T0005736844,1.0
T0005808839,3.0
T0005693210,2.0
T0005761492,3.0
T0005824206,2.0
T0005765690,2.0
T0005854230,2.0
T0005718358,3.0
T0005851125,2.0
T0005725302,3.0
T0005718071,2.0
T0005891305,2.0
T0005755712,2.0
T0005718940,1.0
T0005905756,2.0
T0005774109,2.0
T0005899327,2.0
T0005699282,2.0
T0005722235,2.0
T0005848255,2.0
T0005775074,2.0
T0005851308,2.0
T0005699421,3.0
T0005825367,3.0
T0005768463,3.0
T0005877045,2.0
T0005906643,2.0
T0005760069,3.0
T0005806520,2.0
T0005726159,3.0
T0005749734,3.0
T0005811334,2.0
T0005879153,3.0
T0005842458,1.0
T0005881806,3.0
T0005840306,2.0
T0005814878,1.0
T0005906462,1.0
T0005753452,3.0
T0005752672,2.0
T0005702896,2.0
T0005903297,2.0
T0005704784,2.0
T0005719716,1.0
T0005796169,1.0
T0005806387,2.0
T0005840809,2.0
T0005899899,3.0
T0005753980,3.0
T0005885756,2.0
T0005826859,2.0
T0005849414,2.0
T0005732270,2.0
T0005708777,2.0
T0005789183,2.0
T0005814162,2.0
T0005721633,2.0
T0005819182,3.0
T0005795043,2.0
T0005746423,2.0
T0005739572,2.0
T0005886365,3.0
T0005812996,2.0
T0005713196,2.0
T0005694638,3.0
T0005758080,2.0
T0005865096,1.0
T0005772834,2.0
T0005782809,2.0
T0005738545,3.0
T0005789073,2.0
T0005861538,2.0
T0005884730,2.0
T0005706074,1.0
T0005803199,2.0
T0005782115,3.0
T0005842885,2.0
T0005882529,2.0
T0005689636,2.0
T0005830459,1.0
T0005768846,2.0
T0005778860,2.0
T0005765031,3.0
T0005728194,3.0
T0005820325,3.0
T0005828028,2.0
T0005834066,1.0
T0005716313,2.0
T0005829256,3.0
T0005742873,2.0
T0005883107,1.0
T0005698047,3.0
T0005792682,2.0
T0005716241,3.0
T0005902435,1.0
T0005845948,2.0
T0005737279,2.0
T0005873509,2.0
T0005831563,3.0
T0005899097,2.0
T0005826876,2.0
T0005744477,2.0
T0005798169,3.0
T0005884388,3.0
T0005847810,3.0
T0005884339,2.0
T0005791060,2.0
T0005881170,2.0
T0005883646,3.0
T0005729657,3.0
T0005781928,3.0
T0005725293,2.0
T0005705499,2.0
T0005828440,3.0
T0005819065,3.0
T0005728390,2.0
T0005877482,3.0
T0005832356,2.0
T0005712432,2.0
T0005830738,2.0
T0005720369,2.0
T0005800528,2.0
T0005827999,3.0
T0005808400,1.0
T0005876339,3.0
T0005721202,2.0
T0005828344,1.0
T0005888930,2.0
T0005843391,3.0
T0005821127,2.0
T0005792048,3.0
T0005692338,3.0
T0005890154,3.0
T0005878055,3.0
T0005858590,2.0
T0005696118,3.0
T0005706336,3.0
T0005705556,2.0
T0005752074,3.0
T0005798518,3.0
T0005782346,2.0
T0005727658,2.0
T0005745780,2.0
T0005831513,2.0
T0005894970,2.0
T0005775010,3.0
T0005823276,2.0
T0005844017,2.0
T0005738973,2.0
T0005712947,2.0
T0005828791,1.0
T0005843411,2.0
T0005738939,2.0
T0005696119,2.0
T0005738837,2.0
T0005827259,2.0
T0005709959,2.0
T0005734765,2.0
T0005717839,2.0
T0005867780,1.0
T0005768302,3.0
T0005867953,1.0
T0005884210,2.0
T0005849169,3.0
T0005781467,1.0
T0005750002,2.0
T0005865956,2.0
T0005719932,3.0
T0005751113,1.0
T0005861670,2.0
T0005692787,3.0
T0005859901,2.0
T0005850635,2.0
T0005696201,2.0
T0005863495,1.0
T0005793866,2.0
T0005824932,2.0
T0005825277,3.0
T0005747564,2.0
T0005821133,3.0
T0005691127,2.0
T0005907930,3.0
T0005865516,3.0
T0005851714,3.0
T0005857905,3.0
T0005887945,2.0
T0005878360,1.0
T0005771748,2.0
T0005763295,2.0
T0005896400,2.0
T0005885766,3.0
T0005855094,2.0
T0005837963,1.0
T0005725503,3.0
T0005761007,1.0
T0005795589,3.0
T0005706700,1.0
T0005893389,2.0
T0005891110,2.0
T0005716225,2.0
T0005732279,2.0
T0005815069,3.0
T0005882735,2.0
T0005795113,2.0
T0005907829,2.0
T0005706087,3.0
T0005719088,2.0
T0005831983,3.0
T0005838733,2.0
T0005849111,3.0
T0005779795,2.0
T0005787098,2.0
T0005702324,3.0
T0005797584,2.0
T0005894347,2.0
T0005696389,1.0
T0005863427,3.0
T0005842525,3.0
T0005815295,2.0
T0005767320,2.0
T0005906843,2.0
T0005857154,2.0
T0005702029,2.0
T0005860145,2.0
T0005769382,2.0
T0005878066,2.0
T0005710293,3.0
T0005829194,3.0
T0005859412,2.0
T0005838032,2.0
T0005830128,3.0
T0005831111,2.0
T0005866094,1.0
T0005810305,2.0
T0005776511,2.0
T0005715024,1.0
T0005900134,2.0
T0005882378,1.0
T0005734071,1.0
T0005849234,2.0
T0005758528,3.0
T0005856558,3.0
T0005778288,2.0
T0005753372,1.0
T0005725008,1.0
T0005781691,2.0
T0005711613,2.0
T0005877786,2.0
T0005890534,3.0
T0005769014,1.0
T0005793509,3.0
T0005871539,3.0
T0005806961,2.0
T0005717466,1.0
T0005842016,2.0
T0005878462,3.0
T0005720436,1.0
T0005729240,2.0
T0005880451,1.0
T0005890988,3.0
T0005745859,1.0
T0005810072,3.0
T0005850178,3.0
T0005842278,3.0
T0005847474,2.0
T0005756323,2.0
T0005850681,2.0
T0005729183,2.0
T0005754968,3.0
T0005775940,2.0
T0005762385,2.0
T0005762992,2.0
T0005785211,3.0
T0005800089,2.0
T0005908187,2.0
T0005763484,2.0
T0005758660,3.0
T0005744731,1.0
T0005874430,1.0
T0005792412,2.0
T0005718327,2.0
T0005885227,3.0
T0005815067,1.0
T0005855820,3.0
T0005815571,1.0
T0005807155,2.0
T0005706739,2.0
T0005798067,3.0
T0005837280,2.0
T0005711338,2.0
T0005715240,3.0
T0005835147,2.0
T0005903451,3.0
T0005810467,3.0
T0005801262,2.0
T0005762138,1.0
T0005889342,1.0
T0005758921,2.0
T0005777685,2.0
T0005846074,2.0
T0005723524,1.0
T0005791414,2.0
T0005876966,2.0
T0005773718,1.0
T0005855048,2.0
T0005724412,1.0
T0005780573,2.0
T0005868809,1.0
T0005799318,2.0
T0005714700,2.0
T0005774160,1.0
T0005816788,1.0
T0005889957,2.0
T0005776208,2.0
T0005731542,3.0
T0005693178,2.0
T0005843767,2.0
T0005792103,1.0
T0005702499,2.0
T0005854196,3.0
T0005769155,2.0
T0005779876,3.0
T0005826178,3.0
T0005847446,3.0
T0005836672,2.0
T0005822711,2.0
T0005802695,1.0
T0005701216,3.0
T0005770661,2.0
T0005787176,2.0
T0005865084,3.0
T0005800798,2.0
T0005722937,2.0
T0005875729,3.0
T0005867211,2.0
T0005863910,2.0
T0005748284,2.0
T0005865367,2.0
T0005790214,2.0
T0005891579,3.0
T0005869829,2.0
T0005795333,3.0
T0005793612,3.0
T0005879397,2.0
T0005745352,2.0
T0005741384,3.0
T0005818682,1.0
T0005795390,3.0
T0005712033,3.0
T0005729960,3.0
T0005702696,2.0
T0005900599,2.0
T0005790170,3.0
T0005751284,3.0
T0005854527,2.0
T0005845016,2.0
T0005749144,1.0
T0005773496,2.0
T0005794692,3.0
T0005705016,1.0
T0005899292,1.0
T0005849923,2.0
T0005769033,1.0
T0005777498,2.0
T0005749967,2.0
T0005813088,1.0
T0005856502,3.0
T0005874239,1.0
T0005883551,2.0
T0005727960,1.0
T0005813671,2.0
T0005849823,2.0
T0005749714,2.0
T0005739956,2.0
T0005743002,1.0
T0005704752,2.0
T0005859995,2.0
T0005710117,1.0
T0005871845,2.0
T0005780519,2.0
T0005790389,2.0
T0005904306,2.0
T0005820207,3.0
T0005695089,2.0
T0005698501,2.0
T0005770279,2.0
T0005757571,2.0
T0005736870,3.0
T0005874375,2.0
T0005722500,2.0
T0005772824,1.0
T0005846919,3.0
T0005711983,1.0
T0005796379,1.0
T0005773580,2.0
T0005896487,3.0
T0005908143,3.0
T0005880705,3.0
T0005724261,3.0
T0005844116,1.0
T0005748364,1.0
T0005774595,2.0
T0005875653,3.0
T0005864532,3.0
T0005805226,2.0
T0005847080,2.0
T0005818113,2.0
T0005854632,2.0
T0005828880,1.0
T0005768464,2.0
T0005862129,2.0
T0005891015,1.0
T0005881287,2.0
T0005763121,3.0
T0005851774,2.0
T0005817659,3.0
T0005859186,1.0
T0005727293,1.0
T0005862075,2.0
T0005850293,2.0
T0005699728,3.0
T0005746881,2.0
T0005843133,3.0
T0005744923,2.0
T0005788706,2.0
T0005816972,3.0
T0005821844,2.0
T0005821855,3.0
T0005763215,1.0
T0005743046,2.0
T0005848396,2.0
T0005788697,3.0
T0005726388,2.0
T0005703484,3.0
T0005902150,2.0
T0005880767,2.0
T0005749774,1.0
T0005739830,1.0
T0005737948,3.0
T0005838176,3.0
T0005814750,2.0
T0005843937,2.0
T0005697337,3.0
T0005845555,3.0
T0005900139,2.0
T0005786758,2.0
T0005702832,2.0
T0005898770,1.0
T0005829541,2.0
T0005875289,3.0
T0005821916,2.0
T0005714363,3.0
T0005752056,2.0
T0005793461,2.0
T0005824641,3.0
T0005906549,2.0
T0005719218,2.0
T0005815030,3.0
T0005906758,2.0
T0005905879,3.0
T0005867012,3.0
T0005825115,2.0
T0005813844,3.0
T0005726198,3.0
T0005830152,3.0
T0005775666,3.0
T0005890267,2.0
T0005862843,2.0
T0005833148,2.0
T0005874149,2.0
T0005790042,1.0
T0005863461,2.0
T0005796407,2.0
T0005701895,2.0
T0005694693,2.0
T0005817516,1.0
T0005711380,2.0
T0005867757,3.0
T0005740906,1.0
T0005746411,2.0
T0005702436,3.0
T0005812078,3.0
T0005824790,2.0
T0005846500,2.0
T0005868051,3.0
T0005809215,2.0
T0005865815,2.0
T0005720608,3.0
T0005814341,2.0
T0005805448,3.0
T0005732010,2.0
T0005819980,3.0
T0005831003,2.0
T0005802916,2.0
T0005717061,3.0
T0005820113,3.0
T0005730435,3.0
T0005725566,2.0
T0005824771,2.0
T0005725582,3.0
T0005905723,2.0
T0005830283,3.0
T0005719099,2.0
T0005746082,1.0
T0005850751,2.0
T0005900042,1.0
T0005789673,3.0
T0005793082,3.0
T0005752712,3.0
T0005852052,2.0
T0005873642,2.0
T0005767703,1.0
T0005751741,2.0
T0005828008,3.0
T0005693120,3.0
T0005731422,1.0
T0005907955,1.0
T0005703599,2.0
T0005894652,2.0
T0005725177,2.0
T0005811959,3.0
T0005803092,2.0
T0005846700,1.0
T0005837868,2.0
T0005893266,2.0
T0005805660,2.0
T0005779562,2.0
T0005907644,2.0
T0005763608,3.0
T0005814562,2.0
T0005861641,2.0
T0005826101,3.0
T0005833164,3.0
T0005758274,1.0
T0005899772,1.0
T0005874591,3.0
T0005815746,3.0
T0005826531,1.0
T0005796927,2.0
T0005790132,1.0
T0005811177,3.0
T0005862274,3.0
T0005772596,2.0
T0005768240,2.0
T0005791853,1.0
T0005818724,2.0
T0005900455,2.0
T0005731273,3.0
T0005860318,2.0
T0005882458,2.0
T0005782616,1.0
T0005870744,3.0
T0005703518,3.0
T0005735112,2.0
T0005862654,2.0
T0005905914,2.0
T0005765154,1.0
T0005783966,2.0
T0005813879,1.0
T0005768631,2.0
T0005755015,1.0
T0005756807,1.0
T0005827720,3.0
T0005844758,3.0
T0005883565,3.0
T0005726574,2.0
T0005776179,1.0
T0005755378,1.0
T0005760377,3.0
T0005852479,3.0
T0005897640,2.0
T0005719241,1.0
T0005805231,2.0
T0005702907,1.0
T0005847661,1.0
T0005833857,2.0
T0005812245,3.0
T0005774814,3.0
T0005784290,2.0
T0005879396,2.0
T0005711515,3.0
T0005871482,3.0
T0005699703,1.0
T0005756768,2.0
T0005844688,2.0
T0005693719,2.0
T0005789898,3.0
T0005907599,3.0
T0005872588,2.0
T0005776850,1.0
T0005876652,2.0
T0005869354,2.0
T0005744196,1.0
T0005881480,3.0
T0005871591,2.0
T0005745313,2.0
T0005764200,1.0
T0005707416,1.0
T0005757580,3.0
T0005901917,3.0
T0005697401,2.0
T0005724841,2.0
T0005741908,1.0
T0005827351,3.0
T0005814633,2.0
T0005796299,3.0
T0005830965,2.0
T0005779548,2.0
T0005778171,2.0
T0005908080,2.0
T0005888719,3.0
T0005873300,2.0
T0005905962,3.0
T0005719462,2.0
T0005770572,2.0
T0005776852,2.0
T0005757341,2.0
T0005837743,3.0
T0005870852,2.0
T0005779955,2.0
T0005821187,3.0
T0005889225,3.0
T0005814858,1.0
T0005818951,3.0
T0005894981,1.0
T0005791179,3.0
T0005813220,1.0
T0005832739,3.0
T0005739456,3.0
T0005887868,2.0
T0005780965,2.0
T0005831587,3.0
T0005825445,2.0
T0005861792,2.0
T0005796937,2.0
T0005778919,2.0
T0005761539,2.0
T0005797632,2.0
T0005790700,1.0
T0005692370,3.0
T0005763352,2.0
T0005907248,2.0
T0005822092,2.0
T0005875311,3.0
T0005701510,2.0
T0005748214,1.0
T0005845440,3.0
T0005855739,3.0
T0005870579,1.0
T0005760861,2.0
T0005894572,2.0
T0005767521,3.0
T0005721160,2.0
T0005749368,2.0
T0005821366,2.0
T0005702406,2.0
T0005778471,2.0
T0005879109,2.0
T0005746739,2.0
T0005716410,2.0
T0005889290,2.0
T0005738184,2.0
T0005775869,2.0
T0005800126,2.0
T0005744321,2.0
T0005818338,2.0
T0005897164,2.0
T0005805511,2.0
T0005792732,3.0
T0005904847,2.0
T0005820340,3.0
T0005779089,1.0
T0005805002,2.0
T0005709680,3.0
T0005861787,2.0
T0005856141,3.0
T0005696024,2.0
T0005854954,3.0
T0005904948,1.0
T0005753692,3.0
T0005889338,2.0
T0005848719,2.0
T0005819595,2.0
T0005836987,2.0
T0005784555,2.0
T0005821499,2.0
T0005792847,2.0
T0005843720,3.0
T0005768964,3.0
T0005699716,2.0
T0005882876,3.0
T0005877212,3.0
T0005742871,3.0
T0005841726,2.0
T0005696676,3.0
T0005704344,2.0
T0005798501,3.0
T0005817583,2.0
T0005891581,1.0
T0005728661,2.0
T0005836942,3.0
T0005691525,2.0
T0005790377,2.0
T0005795052,3.0
T0005806386,3.0
T0005836187,2.0
T0005874497,3.0
T0005869617,3.0
T0005872214,2.0
T0005868119,2.0
T0005864737,1.0
T0005784516,2.0
T0005732702,2.0
T0005797039,3.0
T0005848669,2.0
T0005790764,1.0
T0005814942,2.0
T0005895693,1.0
T0005781386,2.0
T0005726660,3.0
T0005835864,3.0
T0005819533,2.0
T0005696220,2.0
T0005783016,1.0
T0005779686,2.0
T0005739006,1.0
T0005883791,1.0
T0005845933,3.0
T0005904341,2.0
T0005877757,2.0
T0005747973,1.0
T0005819160,2.0
T0005703327,2.0
T0005785537,2.0
T0005704016,1.0
T0005716627,2.0
T0005724646,3.0
T0005746367,2.0
T0005754336,2.0
T0005749690,2.0
T0005840451,3.0
T0005749023,3.0
T0005859656,2.0
T0005774076,3.0
T0005731761,2.0
T0005847435,2.0
T0005764239,2.0
T0005702330,3.0
T0005895754,2.0
T0005799522,1.0
T0005879617,3.0
T0005773161,3.0
T0005708687,2.0
T0005704642,2.0
T0005857588,2.0
T0005712534,2.0
T0005873155,2.0
T0005742105,2.0
T0005754611,1.0
T0005877754,1.0
T0005799468,3.0
T0005690047,1.0
T0005776784,2.0
T0005857200,3.0
T0005864150,2.0
T0005871273,3.0
T0005725480,2.0
T0005894902,3.0
T0005821363,2.0
T0005802974,3.0
T0005720378,2.0
T0005827937,2.0
T0005770428,1.0
T0005825623,2.0
T0005694573,3.0
T0005750448,3.0
T0005715313,2.0
T0005779422,3.0
T0005854416,1.0
T0005847039,2.0
T0005881605,1.0
T0005895480,2.0
T0005725225,1.0
T0005754089,1.0
T0005732032,3.0
T0005888936,1.0
T0005693374,3.0
T0005702130,3.0
T0005771253,3.0
T0005747532,2.0
T0005886488,3.0
T0005747435,2.0
T0005793699,1.0
T0005708064,3.0
T0005757439,3.0
T0005886690,1.0
T0005784031,1.0
T0005879968,1.0
T0005701654,2.0
T0005907907,3.0
T0005740734,2.0
T0005730228,3.0
T0005901657,3.0
T0005816528,2.0
T0005725475,3.0
T0005895750,2.0
T0005798773,3.0
T0005740642,2.0
T0005761868,2.0
T0005869247,1.0
T0005862270,2.0
T0005859236,1.0
T0005874603,2.0
T0005748841,1.0
T0005767299,2.0
T0005730456,2.0
T0005867442,2.0
T0005835324,3.0
T0005788617,3.0
T0005791346,3.0
T0005784627,2.0
T0005864662,1.0
T0005890244,2.0
T0005847983,2.0
T0005874404,3.0
T0005901427,2.0
T0005884302,2.0
T0005905121,2.0
T0005828620,2.0
T0005777242,3.0
T0005692079,2.0
T0005882047,2.0
T0005746870,3.0
T0005873249,2.0
T0005726456,3.0
T0005792175,2.0
T0005823269,2.0
T0005785290,2.0
T0005830203,2.0
T0005763221,3.0
T0005805182,1.0
T0005691558,2.0
T0005788319,3.0
T0005896679,3.0
T0005849680,2.0
T0005830796,2.0
T0005768343,2.0
T0005810401,2.0
T0005902073,3.0
T0005850970,3.0
T0005868865,2.0
T0005786857,2.0
T0005848322,1.0
T0005756437,2.0
T0005750757,3.0
T0005802430,2.0
T0005903623,1.0
T0005775679,2.0
T0005833311,3.0
T0005773767,3.0
T0005749884,1.0
T0005710488,3.0
T0005905365,2.0
T0005740469,2.0
T0005736916,2.0
T0005845563,1.0
